Shot,CELMA start,CELMA end,quantity,probe,Ptot,nbar,Tdiv,impN,impNe,impAr,DWmhd,ELMdt,EED,bump,detachStart,detachMax,detachEnd,HRpeak,HRend,EQU,step1,step2,sepProbe
34165,2.0,2.33,te,ua4,nan,6.50,17.97,N/A,N/A,N/A,5778.74,0.00140095,0.00943303108215,,0.00216555732279 | 6.82289832184,0.00305099479569 | 5.14560410472,0.00356454852997 | 6.57130418927,,,,0.00379476227293 | 7.07449245441,0.00682295843024 | 15.0416399857,ua3
34165,3.52,3.7,jsat,ua3,nan,-18.36,3.77,N/A,N/A,N/A,23515.6,0.000813144,0.00854847544716,0.00141080132341 | 34767.8235751,0.00192582922148 | 7544.18144035,0.00276613789728 | 3687.4988046,,,,0.00841035965629 | 6863.59038698,,,ua3
34165,3.52,3.7,jsat,ua4,nan,-18.36,3.77,N/A,N/A,N/A,23515.6,0.000813144,0.00854847544716,,0.00102301328786 | 10266.5456538,0.00214073217871 | 3687.4988046,0.00248005473255 | 7090.45407144,0.00300272567499 | 18433.6382942,,0.00843046238485 | 13896.3646051,,,ua3
34165,3.52,3.7,te,ua3,nan,-18.36,3.77,N/A,N/A,N/A,23515.6,0.000813144,0.00854847544716,0.00238818599751 | 6.59542717592,0.00195068803616 | 6.22468544907,0.00339779667756 | 3.55534501576,,,,,,,ua4
33228,4.48,4.72,jsat,ua4,6.34,5.29,4.47,N/A,N/A,N/A,1319.67,0.000881104,0.00449692635309,,,,,,,0.00407586757747 | 1140.60607605,,,ua3
33228,4.48,4.72,te,ua4,6.34,5.29,4.47,N/A,N/A,N/A,1319.67,0.000881104,0.00449692635309,,,,,,,0.00423791937242 | 2.87928979379,,,ua3
30506,3.21,3.27,jsat,ua4,18.97,11.16,-0.47,N/A,N/A,N/A,24243.6,0.000789491,0.0052349133925,,,,,,,0.0046332300305 | 14564.2300374,,,ua3
30506,3.21,3.27,jsat,ua3,18.97,11.16,-0.47,N/A,N/A,N/A,24243.6,0.000789491,0.0052349133925,,,,,,,0.0049252280609 | 5428.94808697,,,ua3
30506,3.21,3.27,te,ua3,18.97,11.16,-0.47,N/A,N/A,N/A,24243.6,0.000789491,0.0052349133925,,,,,,,0.00458244776434 | 3.46233085967,,,ua3
30506,3.21,3.27,te,ua4,18.97,11.16,-0.47,N/A,N/A,N/A,24243.6,0.000789491,0.0052349133925,,,,,,,0.00472209899627 | 3.27488202447,,,ua3
30506,3.53,3.71,jsat,ua3,18.99,12.60,-2.39,N/A,N/A,N/A,28943.3,0.000865859,0.00587471069828,,,,,,,0.00554275167884 | 1989.86348893,,,ua3
30506,3.53,3.71,jsat,ua4,18.99,12.60,-2.39,N/A,N/A,N/A,28943.3,0.000865859,0.00587471069828,,,,,,,0.00575020319966 | 7000.61404686,,,ua3
30506,3.53,3.71,te,ua3,18.99,12.60,-2.39,N/A,N/A,N/A,28943.3,0.000865859,0.00587471069828,,,,,,,0.005877865674 | 2.2525998965,,,ua3
30506,3.53,3.71,te,ua4,18.99,12.60,-2.39,N/A,N/A,N/A,28943.3,0.000865859,0.00587471069828,,,,,,,0.00598957033905 | 2.53061024531,,,ua4
30506,4.31,4.41,jsat,ua3,17.68,13.71,-3.64,N/A,N/A,N/A,16380.8,0.000974392,0.00346435349563,,,,,,,0.00366281547198 | 1251.67789123,,,ua3
30506,4.31,4.41,jsat,ua4,17.68,13.71,-3.64,N/A,N/A,N/A,16380.8,0.000974392,0.00346435349563,,,,,,,0.00343174634709 | 2797.90414263,,,ua3
30506,4.31,4.41,te,ua3,17.68,13.71,-3.64,N/A,N/A,N/A,16380.8,0.000974392,0.00346435349563,,,,,,,0.00338434755224 | 2.28911912511,,,ua3
30506,4.31,4.41,te,ua4,17.68,13.71,-3.64,N/A,N/A,N/A,16380.8,0.000974392,0.00346435349563,,,,,,,0.00347322029258 | 2.358503347,,,ua3
30506,4.93,5.03,jsat,ua3,17.77,13.88,-3.80,N/A,N/A,N/A,14104.8,0.00104776,0.0034293617521,,,,,,,0.0033127764329 | 1312.25982874,,,ua3
30506,4.93,5.03,jsat,ua4,17.77,13.88,-3.80,N/A,N/A,N/A,14104.8,0.00104776,0.0034293617521,,,,,,,0.00332388444789 | 1993.9461103,,,ua3
30506,4.93,5.03,te,ua3,17.77,13.88,-3.80,N/A,N/A,N/A,14104.8,0.00104776,0.0034293617521,,,,,,,0.00336276250036 | 3.46993820801,,,ua3
30506,4.93,5.03,te,ua4,17.77,13.88,-3.80,N/A,N/A,N/A,14104.8,0.00104776,0.0034293617521,,,,,,,0.00340164055284 | 2.16747661873,,,ua3
34188,2.24,2.41,jsat,ua3,15.97,7.89,41.11,N/A,N/A,N/A,13788.2,0.000682088,0.00634865577404,0.00258268303511 | 19571.5114972,0.00303831088588 | 12472.930484,0.00342145248767 | 8036.31735072,0.00350429391508 | 8923.63997738,0.00398063212271 | 37022.1898213,0.00526419335603 | 20425.3708889,0.00633629094483 | 19612.975364,,,ua3
34188,2.24,2.41,jsat,ua3,15.97,7.89,41.11,N/A,N/A,N/A,13788.2,0.000682088,0.00634865577404,,0.00200260069153 | 12301.4156404,0.00257639940103 | 9322.63204926,0.0031803980426 | 11759.8186238,0.00349749732943 | 22591.7589551,0.00469039464654 | 13384.6096735,0.00629099104671 | 9593.43055755,,,ua3
34188,2.24,2.41,te,ua3,15.97,7.89,41.11,N/A,N/A,N/A,13788.2,0.000682088,0.00634865577404,,,0.00320673554853 | 7.2665932375,,,,0.00485649427297 | 10.563481602,,,ua3
34188,2.24,2.41,te,ua4,15.97,7.89,41.11,N/A,N/A,N/A,13788.2,0.000682088,0.00634865577404,,,0.00317416519419 | 6.49525804193,,,,0.00538236767063 | 17.1332830244,,0.00415356134426 | 15.5067055221,ua3
34188,3.25,3.42,jsat,ua3,16.24,8.08,23.83,N/A,N/A,N/A,16827.4,0.000655739,0.00642574274981,0.00254624553768 | 25779.1552702,0.00307371977344 | 9637.98978774,0.00373306256815 | 4257.6012936,0.00375943627994 | 4257.6012936,0.00422097623623 | 28944.0896785,0.00465614248074 | 19900.8622988,0.00651548916181 | 19251.7460496,,,ua3
34188,3.25,3.42,jsat,ua4,16.24,8.08,23.83,N/A,N/A,N/A,16827.4,0.000655739,0.00642574274981,,0.00197921073423 | 14701.884841,0.00261217981715 | 10587.4701102,0.0033902043149 | 14385.3914002,0.00394405226246 | 30611.2804099,0.0045110870659 | 20874.5366725,0.00627812575572 | 12436.0254335,,,ua3
34188,3.25,3.42,te,ua3,16.24,8.08,23.83,N/A,N/A,N/A,16827.4,0.000655739,0.00642574274981,0.00242756383463 | 10.8720137271,0.00121437309237 | 7.00258566242,0.00400998654193 | 5.22909779946,0.00432647108339 | 7.64749033986,,,0.00600120178194 | 20.3121380491,0.00441877907464 | 8.84885938363,0.00536823269902 | 19.3214843373,ua3
34188,3.25,3.42,te,ua4,16.24,8.08,23.83,N/A,N/A,N/A,16827.4,0.000655739,0.00642574274981,,0.0029550380704 | 7.57516175413,0.00366712828868 | 6.72603000113,0.00382537055941 | 7.71668371296,,,0.005869333223 | 16.9156110371,,0.00445833964233 | 16.0664792841,ua3
34188,4.04,4.2,jsat,ua3,15.00,8.36,12.94,N/A,N/A,N/A,13258.2,0.000404406,0.00790350437164,0.00267152598663 | 20741.5810753,0.00286068581452 | 14005.8101646,0.00321378415991 | 7719.09064799,0.00350382922934 | 11311.5018004,0.00378126364358 | 72382.4913906,0.00434874312724 | 28375.4547741,0.00670693564826 | 18496.3241051,,,ua3
34188,4.04,4.2,jsat,ua4,15.00,8.36,12.94,N/A,N/A,N/A,13258.2,0.000404406,0.00790350437164,,0.00158700964006 | 14005.8101646,0.00252019812432 | 9066.24483013,0.00294896040086 | 10862.4504063,0.00342816529818 | 28375.4547741,0.00403347674743 | 16700.1185289,0.00653038647556 | 8617.19343608,,,ua3
34188,4.04,4.2,te,ua3,15.00,8.36,12.94,N/A,N/A,N/A,13258.2,0.000404406,0.00790350437164,0.00240670222758 | 10.6455291705,0.00277241122817 | 8.30030612153,0.00299940302163 | 6.37387290276,0.00371821036761 | 8.13279018946,,,0.00684565285538 | 14.3308796759,,0.00420972707666 | 13.2066947488,ua3
34188,4.04,4.2,te,ua4,15.00,8.36,12.94,N/A,N/A,N/A,13258.2,0.000404406,0.00790350437164,0.00204757554094 | 8.54231837401,0.00248031287702 | 8.54231837401,0.00306180367238 | 6.2216069773,0.00357567925898 | 8.05374755365,,,0.00678064015433 | 14.7715963336,,0.00450876913991 | 15.8708806794,ua3
34188,4.28,4.45,jsat,ua3,15.27,8.43,15.11,N/A,N/A,N/A,19172.3,0.000595307,0.00827150344849,0.00258849721104 | 27650.4816176,0.00287248108785 | 13069.868054,0.00334578754919 | 6163.26162915,0.00360272534249 | 8081.76341384,0.00408955484558 | 56811.7087449,0.0047386608497 | 29952.6837593,0.00682120927959 | 23429.7776913,,,ua3
34188,4.28,4.45,jsat,ua4,15.27,8.43,15.11,N/A,N/A,N/A,19172.3,0.000595307,0.00827150344849,,0.00134437736981 | 18441.6730511,0.00242622071001 | 10383.9655555,0.00310237279764 | 13453.568411,0.00360272534249 | 40312.5933966,0.00426535438836 | 19209.073765,0.00682120927959 | 10767.6659124,,,ua3
34188,4.28,4.45,te,ua3,15.27,8.43,15.11,N/A,N/A,N/A,19172.3,0.000595307,0.00827150344849,,0.00283191196259 | 9.4488027092,0.00383261705228 | 7.33956990209,0.00399489355331 | 7.5313183391,,,,0.0041977391796 | 9.4488027092,0.00519844426928 | 31.3081245284,ua3
34188,4.28,4.45,te,ua4,15.27,8.43,15.11,N/A,N/A,N/A,19172.3,0.000595307,0.00827150344849,,0.00130679059969 | 9.55016157174,0.00350291109469 | 6.51958464012,0.00373961869295 | 8.03487310593,,,0.00689023492277 | 15.9682495676,,0.00474787310976 | 16.3517464416,ua3
34188,4.9,5.06,jsat,ua3,14.77,8.33,9.34,N/A,N/A,N/A,18498.9,0.00041275,0.00781123638153,0.00209661665148 | 20585.4318802,0.00242910646675 | 16482.4528993,0.0028894769802 | 10514.4834726,0.00304293381802 | 14244.4643643,0.00351609240129 | 60869.2255106,0.0041554958922 | 28045.3936636,0.00682820248419 | 20585.4318802,,,ua3
34188,4.9,5.06,te,ua4,14.77,8.33,9.34,N/A,N/A,N/A,18498.9,0.00041275,0.00781123638153,0.00188679070859 | 7.55977944575,0.00137438666666 | 8.16536171059,0.00274238035774 | 6.44274543505,0.00310717867536 | 6.76573598671,,,0.00638477811622 | 13.512944238,0.00352658911678 | 10.8809079852,0.00420058923582 | 14.6657201598,ua3
34188,4.9,5.06,te,ua3,14.77,8.33,9.34,N/A,N/A,N/A,18498.9,0.00041275,0.00781123638153,0.0020769969982 | 9.81231405298,0.00243023725033 | 7.81968728505,0.00308237310043 | 6.43351214214,0.00336768253484 | 7.21323566003,,,0.0078872830962 | 11.809294563,0.00383613565915 | 10.1067418585,0.00466262632136 | 13.7195171162,ua3
32234,3.5,3.7,jsat,ua4,13.34,8.79,18.74,N/A,N/A,N/A,22267.4,0.00215802,0.0140083202949,0.00287064092189 | 13006.7719174,0.00198038282593 | 14723.8937482,0.00327363748201 | 9000.15431231,0.00366366666401 | 13579.145861,0.00423844651116 | 38191.2254353,0.00873712605127 | 14951.1887075,0.0139190493714 | 7007.84958838,,,ua3
32234,3.5,3.7,te,ua4,13.34,8.79,18.74,N/A,N/A,N/A,22267.4,0.00215802,0.0140083202949,0.00307286489422 | 7.07633739261,0.00239393899881 | 7.63356240528,0.00376655004824 | 4.70813108879,0.0042831240991 | 6.65841863312,,,0.0137547835677 | 15.8063936456,0.00453624915319 | 7.77286865844,,ua3
32234,4.69,4.94,jsat,ua4,12.39,9.79,5.28,N/A,N/A,N/A,39289.3,0.00384021,0.0135828918881,,0.00511067167305 | 5870.47028463,0.00690440180518 | 2716.19921762,,0.00961847565304 | 5365.11849061,,0.0129620949561 | 4517.26315017,,,ua3
32234,4.69,4.94,te,ua4,12.39,9.79,5.28,N/A,N/A,N/A,39289.3,0.00384021,0.0135828918881,,0.00509882188117 | 4.9252976542,0.00692166170923 | 2.45382782525,,,,0.0136178965676 | 3.11670941039,0.00963375970454 | 2.96955415636,,ua3
32234,5.1,5.55,jsat,ua4,12.57,8.82,7.76,N/A,N/A,N/A,35698.1,0.0042913,0.0135769410567,,0.0052937141244 | 7888.84042214,0.00947492362619 | 2672.67578529,,0.00640870332488 | 13757.0256386,0.00761660829206 | 6747.80440783,0.0147246644451 | 6421.79411803,,,ua3
32234,5.1,5.55,te,ua4,12.57,8.82,7.76,N/A,N/A,N/A,35698.1,0.0042913,0.0135769410567,,0.00520781515938 | 5.40206900444,0.009592822535 | 2.46072509569,,,,0.0165222169064 | 2.53425869341,,,ua3
32932,2.51,2.91,te,ua4,14.71,7.63,38.26,N/A,N/A,N/A,31963.5,0.00175648,0.00645619438541,,0.00235647563901 | 8.4338998987,0.00354072052194 | 7.05237992137,0.00373646347779 | 7.48410491428,,,0.00604791542701 | 16.6740664173,0.00405943935496 | 10.851559859,0.0050870898732 | 16.8957097598,ua3
32932,2.51,2.91,jsat,ua4,14.71,7.63,38.26,N/A,N/A,N/A,31828.9,0.0017477,0.00633589824041,,0.00236810183638 | 12292.9117589,0.00282091991428 | 10476.746533,0.00350014703112 | 12898.3001675,0.00367803984744 | 24703.3741357,0.00434918092717 | 16530.6306193,0.00711460561717 | 10416.0114084,,,ua3
32932,3.5,3.91,jsat,ua4,14.70,7.83,28.91,N/A,N/A,N/A,33000.4,0.00178034,0.00684648089939,,0.00205025916249 | 14269.5914275,0.0029495270885 | 9535.67742244,0.00353600617069 | 9761.10189887,0.00386443445671 | 36586.6145942,0.00434925716465 | 16749.2606683,0.00646058186052 | 9310.25294601,,,ua3
32932,3.5,3.91,te,ua4,14.70,7.83,28.91,N/A,N/A,N/A,33000.4,0.00178034,0.00684648089939,,0.00203654010723 | 8.7025005457,0.0035125470074 | 6.21449780162,0.00379405696685 | 7.23283992528,,,0.00624944939094 | 15.2642203277,0.00430233883808 | 10.598141749,0.00525634481177 | 15.3568717118,ua3
32932,5.5,5.91,jsat,ua4,14.02,8.88,4.06,N/A,N/A,N/A,34331.4,0.00125022,0.00740304163524,0.00174375546762 | 7339.54532443,0.0015236502546 | 7664.89607116,0.0020247495359 | 5604.34134187,0.00213675996349 | 8098.6970668,0.00279703195768 | 24474.6846522,0.00739913305583 | 17859.2194687,0.00716017343943 | 18943.7219578,,,ua3
32932,5.5,5.91,te,ua4,14.02,8.88,4.06,N/A,N/A,N/A,34331.4,0.00125022,0.00740304163524,0.00181865831196 | 5.84808664935,0.00152240461355 | 6.49399318506,0.0022202466587 | 5.15604393252,0.00243749937087 | 5.68661001542,,,0.00681117412651 | 6.93757137774,0.00315573295066 | 7.6772871689,,ua3
32932,6.35,6.5,jsat,ua4,14.82,8.53,23.34,N/A,N/A,N/A,31644.9,0.00169712,0.00677788257599,,0.00187581065045 | 11632.08803,0.00300759023668 | 7570.8000815,0.00326501461315 | 9347.61355897,0.00366446623182 | 39045.7816825,0.00400621928335 | 18231.6809463,,,,ua3
32932,6.35,6.5,te,ua4,14.82,8.53,23.34,N/A,N/A,N/A,31644.9,0.00169712,0.00677788257599,0.00223087875593 | 7.91256123174,0.00187581065045 | 8.73422618437,0.00321175439733 | 5.74101814264,0.00333446641026 | 6.39835416296,,,0.00658663661494 | 17.2462605155,0.00358565882537 | 8.14721231393,0.00583744439099 | 17.0104364644,ua3
32201,2.55,2.77,jsat,ua3,7.05,7.32,29.71,N/A,N/A,N/A,32240.5,0.00177724,0.00902166631487,0.00274370521161 | 28087.3722862,0.00313847455016 | 13611.0135524,0.0032321486305 | 11755.070125,0.00363360897479 | 14353.3909233,0.00446998469207 | 91560.6375038,0.00549370857003 | 37367.0894233,0.00829054896862 | 27392.1776057,,,ua3
32201,2.55,2.77,jsat,ua4,7.05,7.32,29.71,N/A,N/A,N/A,32240.5,0.00177724,0.00902166631487,,0.00197423955171 | 10270.315383,0.00318531159033 | 6558.4285282,0.00329905868788 | 10270.315383,0.00346633383134 | 28087.3722862,0.00426256351419 | 15095.7682943,0.00785563359563 | 6843.07289126,,,ua3
32201,2.55,2.77,te,ua3,7.05,7.32,29.71,N/A,N/A,N/A,32240.5,0.00177724,0.00902166631487,0.00283489810301 | 12.9682978647,0.0031223458379 | 7.14021540355,0.00369280888593 | 6.39697731715,0.00392238547843 | 8.75056459077,,,0.00901728067383 | 30.8522385631,0.00404603949167 | 10.7325328212,0.00512051525151 | 28.4463738806,ua3
32201,2.55,2.77,te,ua4,7.05,7.32,29.71,N/A,N/A,N/A,32240.5,0.00177724,0.00902166631487,,0.00227934255701 | 7.92695582756,0.00328696636518 | 5.5185449666,0.00335968148536 | 5.86260366102,,,0.00879522235013 | 14.7970519196,0.00355178064215 | 7.88345348996,0.00517065745363 | 14.07710421,ua3
32201,3.66,3.93,jsat,ua3,7.05,7.70,19.94,N/A,N/A,N/A,35173.3,0.00209948,0.010496089333,0.00290849981134 | 27416.8742114,0.00339638008364 | 12712.8717334,0.00372777045728 | 8471.33255702,0.00415121371248 | 10450.717506,0.00669087674588 | 78040.5503794,0.00788274510582 | 42192.5426752,0.0116818255031 | 33312.7609503,,,ua3
32201,3.66,3.93,jsat,ua4,7.05,7.70,19.94,N/A,N/A,N/A,35173.3,0.00209948,0.010496089333,,0.00268746540896 | 11581.7946197,0.00337140231337 | 8317.81979879,0.00346910758543 | 9633.34301729,0.00387881233415 | 35286.0457781,0.00682123734775 | 15882.0783052,0.0113466125269 | 8975.58140804,,,ua3
32201,3.66,3.93,te,ua3,7.05,7.70,19.94,N/A,N/A,N/A,35173.3,0.00209948,0.010496089333,0.00295393433276 | 10.9375640418,0.00342469609813 | 7.75313170845,0.0039398693508 | 4.69759414612,0.00421522057205 | 5.38509009764,,,0.0106402254688 | 25.8885645798,0.00445336352731 | 6.91285887881,0.00883758623612 | 26.2266280081,ua3
32201,3.66,3.93,te,ua4,7.05,7.70,19.94,N/A,N/A,N/A,35173.3,0.00209948,0.010496089333,0.00291976425987 | 6.98264629329,0.00271587612938 | 6.98924731787,0.00345775582403 | 6.07258604917,0.00400180093344 | 6.45452824446,,,0.0104263530175 | 14.0563445899,0.0046117909046 | 7.2948010741,0.00819596888211 | 13.6055933522,ua3
32201,4.55,4.81,jsat,ua3,9.65,7.74,25.35,N/A,N/A,N/A,31820.0,0.00231357,0.00870722816104,0.00319452697869 | 32146.8841081,0.00358250695352 | 18855.8635943,0.00402037006796 | 12210.3533374,0.00430858376354 | 18074.0388582,0.00512888428173 | 99774.7237816,0.00688519066247 | 47001.5540942,0.00953403312105 | 41137.8685734,,,ua3
32201,4.55,4.81,jsat,ua4,9.65,7.74,25.35,N/A,N/A,N/A,31820.0,0.00231357,0.00870722816104,,0.00285532505867 | 12616.3033005,0.00362831757853 | 12311.3650029,0.00371420563629 | 13531.1181934,0.00408850583411 | 46219.7293581,0.00496323985532 | 22374.0749068,0.00954635331853 | 9864.87912903,,,ua3
32201,4.55,4.81,te,ua3,9.65,7.74,25.35,N/A,N/A,N/A,31820.0,0.00231357,0.00870722816104,0.00331663857262 | 12.2732722441,0.00364407921689 | 9.28907141612,0.00411664834424 | 6.99771054612,0.00445876870206 | 7.68944212952,,,0.00730156872957 | 35.3997922603,0.00473818277872 | 11.3310675133,0.0065405123118 | 35.9728571352,ua3
32201,4.55,4.81,te,ua4,9.65,7.74,25.35,N/A,N/A,N/A,31820.0,0.00231357,0.00870722816104,,0.00285247865114 | 7.83700345661,0.00386123172422 | 6.22685696816,0.00390425910648 | 6.26659189646,,,0.00880128981688 | 14.9127229816,0.00429034532824 | 8.11247880358,0.00626728297957 | 14.3396581067,ua3
32201,5.9,6.2,jsat,ua3,9.55,7.37,40.11,N/A,N/A,N/A,32095.1,0.00169298,0.00713659735287,0.00281559191565 | 57391.8543706,0.00307589180625 | 43617.8082569,0.00332850861559 | 35920.5471934,0.00352849692297 | 44833.1652669,0.00394426208834 | 100334.468725,0.00540105170771 | 53340.6643372,0.00798219608484 | 53745.7833405,,,ua3
32201,5.9,6.2,jsat,ua4,9.55,7.37,40.11,N/A,N/A,N/A,32095.1,0.00169298,0.00713659735287,,0.00201583829953 | 11556.1583313,0.00291327638565 | 8432.23806864,0.00336111502257 | 12423.6449994,0.00372538943063 | 20120.906063,0.00408966383869 | 12828.7640028,0.00847136457566 | 8372.45496599,,,ua3
32201,5.9,6.2,te,ua4,9.55,7.37,40.11,N/A,N/A,N/A,32095.1,0.00169298,0.00713659735287,,,0.00333181334673 | 6.27275952641,0.00354792130797 | 7.198889027,,,0.00694849354793 | 13.5102084034,0.0038733392167 | 11.0651975533,,ua3
32233,2.76,2.96,jsat,ua3,12.40,7.88,31.65,N/A,N/A,N/A,21642.6,0.00207017,0.00689542293549,0.00326235930496 | 35484.6328572,0.00383999402712 | 11198.9956444,0.00420947209265 | 8715.23729309,0.00427191908964 | 8715.23729309,0.00506291438485 | 68325.4377245,0.00613548673097 | 48253.2415365,0.00759666284105 | 42442.063151,,,ua3
32233,2.76,2.96,jsat,ua4,12.40,7.88,31.65,N/A,N/A,N/A,21642.6,0.00207017,0.00689542293549,,0.00277426126416 | 16166.512347,0.00287572190161 | 14234.700296,0.00386373117297 | 16001.2014974,0.00429035193504 | 36630.8847656,0.0049836106734 | 23265.1744792,0.00776731114587 | 13095.6123047,,,ua3
32233,2.76,2.96,te,ua3,12.40,7.88,31.65,N/A,N/A,N/A,21642.6,0.00207017,0.00689542293549,0.00319393754946 | 13.3558059458,0.00368696263801 | 9.74076946082,0.0038503075072 | 8.72393478635,0.00445389055352 | 10.3191752984,,,0.00702354807331 | 29.3448686171,0.00483378158096 | 19.2289388133,,ua3
32233,2.76,2.96,te,ua4,12.40,7.88,31.65,N/A,N/A,N/A,21642.6,0.00207017,0.00689542293549,,0.00278548116486 | 8.77708391767,0.00415764315525 | 6.38948944702,0.00428057741447 | 6.77856367024,,,0.00724636641815 | 18.0617161437,0.0044803455857 | 9.37239182505,0.00582493904592 | 14.8194309502,ua3
32233,5.05,5.33,jsat,ua3,11.88,8.87,20.17,N/A,N/A,N/A,32460.0,0.00208662,0.0107875077621,0.00260788912724 | 54383.7876738,0.00327374948799 | 23410.9041247,0.00378994370067 | 17716.0426715,0.00407901245977 | 22714.1204071,0.00781905729255 | 100028.037114,0.0110888889584 | 43787.8011965,0.0127995955915 | 37674.732075,,,ua3
32233,5.05,5.33,jsat,ua4,11.88,8.87,20.17,N/A,N/A,N/A,32460.0,0.00208662,0.0107875077621,,0.00216218565824 | 15667.6832375,0.00305505054531 | 12407.379706,0.0036162799029 | 17297.8350032,0.00418109888285 | 34414.4285435,0.00537209717174 | 22595.8282419,0.0114137066736 | 10369.6899988,,,ua3
32233,5.05,5.33,te,ua4,11.88,8.87,20.17,N/A,N/A,N/A,32460.0,0.00208662,0.0107875077621,0.00318260267204 | 7.33620360314,0.00344876851972 | 5.95194177515,0.00371493436739 | 5.25934040479,0.00413690461371 | 6.21166728904,,,0.0117290486611 | 14.7197346997,,,ua3
32233,3.81,4.0,jsat,ua3,12.37,7.91,29.11,N/A,N/A,N/A,31927.0,0.00222284,0.00716251134872,0.00325332747676 | 45104.378301,0.00377476015451 | 21911.1008767,0.00425998222965 | 17435.2052335,0.00433964555541 | 19062.8036492,0.00489004671527 | 99628.9252281,0.00599084903497 | 63007.960874,0.00718579892149 | 54463.0691914,,,ua3
32233,3.81,4.0,jsat,ua4,12.37,7.91,29.11,N/A,N/A,N/A,31927.0,0.00222284,0.00716251134872,,0.00271679527995 | 15666.1557302,0.00314283958836 | 13614.1825029,0.00380372863661 | 15400.7072138,0.00417307678335 | 45104.378301,0.00470175158163 | 26386.99652,0.00685266137737 | 13366.2091941,,,ua3
32233,3.81,4.0,te,ua4,12.37,7.91,29.11,N/A,N/A,N/A,31927.0,0.00222284,0.00716251134872,,0.00274954015417 | 8.19885269651,0.00324328202888 | 7.10818238416,0.00404267363557 | 7.10818238416,,,0.00679051344896 | 15.783014063,0.00487498136723 | 10.3801933212,0.00641400333317 | 16.2577299037,ua3
32233,3.81,4.0,te,ua3,12.37,7.91,29.11,N/A,N/A,N/A,31927.0,0.00222284,0.00716251134872,,,,,,,0.00680309104992 | 39.7561640186,,,ua3
